#{"t_start": 1673868394.7800796, "env_id": "gripper-env-v0"}
r,l,t
9214.490962,6,7198.518615
9015.092598,7,7199.901853
9415.273919,5,7201.28556
9219.68426,6,7202.734417
9012.889092,7,7204.286008
9213.842058,6,7205.667693
9420.104063,5,7207.302864
8414.097672,10,7208.917828
9319.644157,6,7210.368213
4725.093369,30,7213.451731
9414.860079,5,7214.801047
9415.472893,5,7216.152798
9330.390911,6,7217.667923
8529.226675,10,7219.452457
8930.658988,8,7221.086029
8936.012903,8,7224.054604
8531.659575,10,7225.751477
9131.459111,7,7227.402068
8729.069723,9,7229.320788
8927.625573,8,7230.934557
8533.814133,10,7232.71897
8728.507198,9,7234.518471
9131.635923,7,7236.085934
7251.017882,18,7238.686289
8933.146227,8,7240.369344
8730.151367,9,7242.152759
8020.191684,12,7244.218313
9016.845691,7,7245.901647
8017.797096,12,7247.884762
9411.683759,5,7249.317793
7336.68038,17,7252.870002
5531.042162,25,7257.63744
7812.632687,13,7260.404155
5618.015451,24,7264.553389
9414.781225,5,7266.085929
9216.145934,6,7267.667706
9218.140784,6,7269.167786
9216.860827,6,7270.602289
9133.543263,7,7272.368881
8736.075613,9,7274.101961
9135.099349,7,7275.651624
9219.294335,6,7277.202018
9415.915247,5,7278.701967
8729.014797,9,7280.636107
9216.513217,6,7282.47105
8748.092054,10,7284.552598
6727.469989,21,7287.520061
9413.779388,5,7289.318957
9215.052645,6,7290.969499
9333.831767,6,7292.501874
8415.707474,10,7294.419043
9617.53956,4,7295.800812
9019.837248,7,7297.284637
6531.136836,20,7299.418052
6946.216516,19,7302.637856
8929.910477,8,7304.402328
9014.096043,7,7306.270561
8731.94862,9,7308.069883
9014.038841,7,7309.687622
9217.021094,6,7311.436869
9016.813192,7,7313.119176
9217.344231,6,7314.668455
8124.352272,12,7316.869913
9214.430336,6,7318.451405
9417.886457,5,7319.919783
8816.084256,8,7321.686532
8217.67954,11,7323.938458
9219.147184,6,7325.535565
8816.125518,8,7327.369748
9135.936943,7,7329.619725
-40000.0,200,7353.578903
9135.661814,7,7355.743407
8331.128939,11,7358.259401
7152.88379,20,7365.711854
9217.902982,6,7367.537478
9134.523544,7,7369.286457
9133.770361,7,7371.068164
8729.401226,9,7372.902217
8432.258307,11,7375.305092
9008.378559,7,7377.38726
8820.002239,8,7379.185529
8929.915866,8,7380.836144
9317.278659,6,7382.568952
9216.437956,6,7384.101179
8534.172077,10,7386.168894
9016.292678,7,7387.987173
9333.988324,6,7389.686239
6530.702533,20,7393.305081
8614.600147,9,7395.220793
8927.67969,8,7397.03659
9215.869772,6,7398.685878
8327.89596,11,7400.703554
8930.24148,8,7402.6232
9332.435757,6,7404.151061
9131.573911,7,7405.852594
2420.697242,48,7412.749275
9616.280106,4,7414.719759
8640.968183,10,7416.484921
9216.886612,6,7418.085851
9017.596397,7,7419.6849
7019.875997,17,7422.486907
10000.0,1,7423.985721
8130.215265,12,7426.390928
5717.053602,24,7430.181407
-978.838739,57,7438.14301
9014.216633,7,7440.037283
8351.348967,12,7442.08522
-25380.826832,180,7473.04215
8064.977616,14,7475.520991
8936.118209,8,7477.236262
9125.792939,7,7478.919086
7951.886797,14,7481.069572
9333.91363,6,7482.819668
5752.815825,25,7486.439483
9016.373305,7,7488.201428
8534.292713,10,7490.27016
9333.867412,6,7491.984561
9216.946033,6,7493.585292
9217.2012,6,7495.318681
9132.210828,7,7497.353474
9129.289367,7,7498.984966
9135.020831,7,7500.802424
8813.895454,8,7502.53532
8430.239403,11,7505.120807
-40000.0,200,7532.855272
9418.167302,5,7534.418136
8928.812196,8,7536.152422
6321.999078,21,7538.989102
9014.905619,7,7540.768235
8618.502561,9,7542.668358
9217.410685,6,7544.368659
8525.874729,10,7547.406712
2013.639612,50,7553.819832
7524.597046,15,7556.35354
5531.746542,25,7559.288924
259.529725,60,7566.72514
9135.133733,7,7568.485816
6179.690825,25,7571.70478
8933.824555,8,7573.719256
9134.606329,7,7575.652164
8261.417421,13,7578.054538
9615.49778,4,7579.919129
9215.220295,6,7581.553209
8725.616171,9,7583.319117
8721.918625,9,7585.184801
9331.053521,6,7586.869958
8734.115676,9,7588.751612
9219.773052,6,7590.352656
6529.570216,21,7593.254355
8734.255698,9,7595.337483
8333.424785,11,7597.320099
9214.581835,6,7598.96894
6549.612737,21,7601.687938
9132.427647,7,7603.435827
9336.418561,6,7605.035301
9216.169319,6,7607.153255
9133.924554,7,7608.717912
9416.387767,5,7610.117567
7649.009708,17,7613.093017
9131.871799,7,7614.717699
8431.715031,11,7616.836402
8731.915764,9,7619.671455
-6679.474511,98,7632.791958
5818.838866,23,7636.53765
9131.046514,7,7638.217992
7939.129975,14,7640.53472
9416.616963,5,7642.102141
8930.718724,8,7644.170078
9123.042737,7,7645.918271
9015.772891,7,7647.636616
9224.49593,6,7649.335762
9015.820099,7,7651.05255
-3650.114022,72,7661.556753
9017.044362,7,7663.603663
-27747.687142,200,7687.170826
9132.380016,7,7689.119052
8931.855805,8,7690.936474
7327.916021,16,7693.151712
9133.241049,7,7695.153823
8729.786382,9,7697.069345
8150.159335,13,7699.301916
8232.002343,12,7701.485127
9215.078802,6,7703.051883
9416.243461,5,7704.517613
8317.305989,11,7706.601866
8817.298456,8,7708.452392
5363.335689,28,7712.002604
8521.670593,10,7714.33562
9213.875935,6,7716.068406
8635.98526,10,7718.03534
9214.690709,6,7719.753543
8719.02309,9,7721.56804
9333.463456,6,7723.185226
7414.668058,15,7725.83737
9216.70282,6,7727.485402
9215.816683,6,7729.26911
7632.751933,15,7731.602014
9217.004332,6,7733.335428
8116.513377,12,7735.434661
8931.377909,8,7737.252702
9418.484577,5,7738.801656
9414.997606,5,7740.736755
8930.489583,8,7742.451341
9217.537375,6,7744.035908
-3834.696966,83,7754.466868
7547.289729,16,7757.637655
9415.678937,5,7759.150707
9417.976215,5,7760.718616
9416.13393,5,7762.268511
5419.534122,28,7766.237378
9220.782357,6,7767.952426
9620.45171,4,7769.45097
9419.980471,5,7771.035238
9135.217101,7,7772.835885
8536.164361,10,7774.684754
8615.85976,9,7776.619594
9132.214027,7,7779.057552
8933.995766,8,7780.851792
9013.535421,7,7782.467469
9415.924051,5,7784.017309
9617.215964,4,7785.466861
9132.493513,7,7787.168631
8817.303011,8,7789.052255
8151.436811,13,7791.620647
-40000.0,200,7815.572701
8729.855002,9,7817.502642
8731.380292,9,7819.453232
6345.131903,22,7822.488096
9417.686657,5,7824.050724
5399.7028,25,7828.06795
9331.775719,6,7829.717451
4899.679498,32,7833.451619
8424.068476,11,7835.485759
7951.078471,14,7837.886024
8832.491753,9,7839.818252
8731.760387,9,7841.668793
9328.550876,6,7843.317955
9419.927614,5,7844.767088
9217.730781,6,7846.383751
4546.992559,33,7851.676548
3148.24402,38,7856.839905
5437.31947,32,7861.46727
9212.394703,6,7863.134352
9216.537009,6,7864.717175
-39453.224862,200,7886.852556
8821.312664,8,7889.420526
8450.037383,12,7891.817527
8819.049253,8,7893.63474
9331.857404,6,7895.352204
8932.237512,8,7896.75044
3216.088853,43,7901.385391
8933.914444,8,7903.972874
8332.298691,11,7906.234678
8731.432399,9,7908.687858
9131.57352,7,7911.938818
8717.362071,9,7913.868234
8330.322272,11,7915.768399
7772.159384,16,7918.0672
9133.590301,7,7920.069008
8934.142133,8,7921.90027
9333.512937,6,7923.85389
9526.993241,5,7925.283768
9333.11382,6,7926.866521
9332.945263,6,7928.383633
8124.634026,12,7930.418341
7433.807328,16,7932.784795
8733.426312,9,7934.550575
7027.145428,18,7937.135394
8430.750776,11,7939.134537
7147.523007,19,7941.78525
9216.466412,6,7943.970883
9216.090399,6,7945.702025
7052.343993,19,7948.118227
8931.295474,8,7949.968312
7647.410043,16,7952.251719
3797.364651,38,7956.217823
8721.344487,9,7958.353143
9127.593026,7,7960.036036
5669.235244,28,7963.667037
9331.887726,6,7965.317969
9016.777505,7,7966.967661
9532.130356,5,7968.819034
9135.972868,7,7970.61877
8933.147729,8,7972.284164
9333.424087,6,7973.93381
8328.483557,11,7976.102499
9219.068428,6,7977.766783
10000.0,1,7979.083586
9215.672827,6,7980.666742
8054.818623,14,7983.219232
9331.745374,6,7984.76674
5405.193561,25,7987.784988
8933.036351,8,7989.416839
8817.106157,8,7991.068235
8930.896299,8,7992.867976
9215.978224,6,7994.416764
8531.016004,10,7997.238123
9416.60246,5,7998.866939
7215.235619,16,8001.10119
9416.217279,5,8002.684826
9125.164491,7,8004.533802
7734.694472,15,8007.870115
8735.487703,10,8010.034022
9216.587061,6,8011.73507
8916.068928,8,8013.919474
5775.527792,27,8016.96769
9210.720272,6,8018.55102
9013.63704,7,8020.099837
8631.338712,10,8022.151991
7820.297481,13,8024.368014
8931.9244,8,8026.050412
8930.330387,8,8027.985538
9016.859271,7,8029.617574
1740.341815,46,8034.584471
8146.82682,13,8036.801446
8532.187093,10,8038.650146
8736.8328,9,8040.468205
9133.666996,7,8042.133306
9530.430851,5,8043.850958
9218.200427,6,8045.467404
9415.435035,5,8046.900388
2899.477388,43,8051.652182
9332.422273,6,8053.40161
8817.376878,8,8055.100956
8932.502293,8,8056.850103
9219.982234,6,8058.466876
-809.231352,63,8065.335086
9416.975431,5,8066.90147
9416.897211,5,8068.500296
9900.459432,2,8070.116129
9133.52787,7,8071.868616
8932.468064,8,8073.667982
9013.781959,7,8075.283275
9133.63722,7,8076.93441
8632.953808,10,8078.951535
9333.076126,6,8080.483377
-3739.231187,81,8090.937035
9134.183244,7,8092.483414
5150.750001,28,8096.937072
8116.42517,12,8099.251771
8416.667782,10,8101.50238
7641.852511,15,8104.219004
9016.382789,7,8105.866895
8816.739875,8,8107.600596
9415.799299,5,8109.066235
8332.622802,11,8111.16816
8616.893563,9,8112.934443
8816.735313,8,8114.56684
9214.553449,6,8116.151364
9216.026994,6,8117.816418
7529.297908,15,8120.73448
8633.202217,10,8122.751483
8933.270237,8,8124.717335
8429.162612,11,8126.801197
8031.24119,13,8129.051186
9132.681599,7,8130.80109
9134.401889,7,8132.467187
-40000.0,200,8148.067604
8817.360841,8,8149.951762
9216.124644,6,8151.583534
8729.981492,9,8153.266609
6189.132189,26,8156.534142
9132.017873,7,8158.234183
10000.0,1,8159.583493
9615.779321,4,8161.150935
6018.359963,22,8163.800531
5716.207261,25,8167.101527
8931.058915,8,8168.883616
9217.203753,6,8170.467559
7942.47976,14,8172.63438
9619.824665,4,8174.066679
8929.99925,8,8175.766539
9216.749894,6,8177.433224
8734.727792,9,8179.334733
9421.388067,5,8180.850592
7330.646444,16,8183.250975
9334.012639,6,8184.832879
9018.089253,7,8186.500644
6254.18389,28,8189.76757
8238.323844,12,8191.900941
9133.337894,7,8193.568351
9330.446332,6,8195.150554
8615.955496,9,8196.967375
7216.690378,16,8199.434121
9215.272019,6,8201.10118
7828.457189,14,8203.13337
8414.358331,10,8204.967959
9416.147299,5,8206.56656
8730.919408,9,8208.534246
8738.517561,9,8210.468271
9128.368922,7,8212.383654
9416.484461,5,8213.967403
8533.32999,10,8215.917785
9318.846656,6,8217.616718
9216.706385,6,8219.25082
8114.733336,12,8221.600572
9133.100167,7,8223.167461
8721.633371,9,8225.101415
7735.119037,14,8227.801833
9216.918639,6,8229.819417
9129.946106,7,8231.551224
9016.444422,7,8233.251186
9222.836765,6,8234.782903
9133.089431,7,8236.366701
9016.460162,7,8238.167257
9134.015831,7,8239.834242
8135.86781,13,8241.93323
9414.119115,5,8243.432956
8926.059646,8,8245.166966
8817.772925,8,8246.817751
9134.156302,7,8248.517722
6065.29104,25,8251.585721
8924.190062,8,8253.501674
9216.494984,6,8254.966672
9417.042426,5,8256.400287
2933.086975,38,8260.302246
9013.450064,7,8261.899908
6531.715668,21,8266.900889
9016.329884,7,8268.601287
9422.369951,5,8270.015755
7951.09335,14,8272.117537
9422.880066,5,8273.767168
9131.444824,7,8275.666756
8528.955099,10,8277.733384
