#{"t_start": 1674316415.0256553, "env_id": "gripper-env-v0"}
r,l,t
9129.723847,7,9476.225132
7951.70998,14,9479.310917
8926.765152,8,9481.075631
8722.140343,9,9482.874774
10000.0,1,9484.15781
6829.930653,19,9486.642716
6132.785447,22,9489.543113
7734.109902,14,9491.742035
7946.93595,14,9493.774706
10000.0,1,9495.158305
9022.28902,7,9496.959365
9218.009968,6,9498.558564
7129.343102,17,9500.8586
8933.67325,8,9502.541811
5723.717442,26,9505.559169
8727.00037,9,9507.325671
7734.853363,16,9509.642025
9323.142081,6,9511.392762
7918.715735,13,9513.508842
9130.77917,7,9515.159502
2337.128072,42,9520.024991
9216.272638,6,9521.810155
6773.056716,21,9524.691862
9132.668272,7,9526.358241
6933.186442,18,9529.394313
7548.484808,16,9531.826151
8932.134472,8,9533.727931
7930.203946,14,9536.075337
9133.996832,7,9537.842563
8745.718429,9,9539.742576
5807.870963,33,9543.708878
9039.7931,8,9545.725424
-2598.37505,78,9553.092747
9144.505051,7,9554.657717
7131.448637,17,9557.125738
8635.403694,10,9558.875052
6193.858665,25,9561.774765
1228.668341,47,9567.309076
8130.986048,12,9569.975348
8944.148034,8,9571.674743
7457.15236,18,9574.091817
7935.115027,13,9576.158805
9137.467143,7,9577.741251
7936.016139,13,9579.775783
8328.694208,11,9581.624616
8535.009361,10,9583.625277
8133.356518,12,9585.541912
6665.07749,22,9588.37646
8931.269298,8,9590.008069
9339.152521,6,9591.607949
8442.956631,11,9593.625436
8740.754718,9,9595.474761
7244.357203,17,9597.72593
8936.195719,8,9599.509065
8141.832931,12,9601.458163
6540.336136,20,9603.775227
7126.220792,18,9606.392147
8620.931144,9,9608.59347
4454.683594,32,9614.626323
8726.743256,9,9616.742077
8334.084491,11,9618.609404
9129.852066,7,9620.375581
6736.451344,20,9623.043363
6937.801021,18,9625.32521
8843.334029,9,9627.375726
7748.195988,15,9629.726134
9130.587568,7,9631.726022
6934.534882,19,9634.24233
9131.191292,7,9635.724283
8840.539021,9,9637.660071
3522.794749,35,9641.59234
6642.717453,20,9644.192185
8732.565542,9,9645.908363
9039.653648,8,9647.725431
8944.224612,9,9649.591775
5125.852356,32,9653.17501
9331.894414,6,9654.809037
7135.573369,17,9657.291486
6838.978032,20,9660.342414
8936.718773,8,9662.092939
8937.696978,8,9663.691164
8937.677354,8,9665.375677
8137.740689,12,9667.79328
8940.82298,8,9669.541345
5486.902773,30,9672.858311
6034.449604,23,9676.109673
9332.22201,6,9677.759624
8938.418361,8,9679.558969
6492.534999,24,9682.342349
8928.984895,8,9683.8408
1579.940681,47,9688.675717
7932.04123,13,9690.876057
6172.47132,25,9694.124757
8536.993935,10,9696.626014
9038.760053,8,9698.324745
7732.735684,15,9700.324965
9339.481998,6,9701.975726
8542.925738,10,9703.875531
8537.58983,10,9706.242643
8445.329025,11,9708.108776
9141.962698,7,9709.757895
6129.27214,24,9713.977939
7935.260245,13,9716.226768
7330.570795,17,9719.859098
-39568.427859,200,9734.558062
-3235.854424,83,9741.725792
8132.815997,12,9743.659147
9133.586498,7,9745.409841
9128.960173,7,9747.142814
8426.182118,11,9749.126127
7243.176973,17,9751.358319
2344.101065,43,9756.093211
10000.0,1,9757.407474
8934.779569,8,9759.326745
7732.467285,14,9761.475494
8647.344452,10,9763.325693
8338.586247,11,9765.2245
9136.183563,7,9767.093463
8837.602711,9,9768.858157
9334.758495,6,9770.407853
9235.304692,7,9771.992251
7667.919416,16,9774.693031
9138.476384,7,9776.441406
9132.890692,7,9778.141715
8333.503531,11,9779.958297
-36483.183923,200,9792.975194
7830.448605,14,9795.393517
9132.288358,7,9797.042141
8631.890142,10,9798.925195
8941.734738,8,9801.094786
7631.0621,15,9803.374262
8735.347836,9,9805.209205
7432.413101,16,9807.442478
5459.110906,27,9810.359253
8544.153209,11,9812.242558
4460.576707,34,9816.275978
6753.360193,22,9819.125653
6195.299256,26,9822.50885
8745.499017,9,9824.426664
8740.232377,10,9826.375645
8531.127821,10,9828.175227
8642.204839,10,9830.32666
1748.488781,67,9837.275725
7534.93655,19,9839.826347
5733.437369,24,9842.941889
8725.992149,9,9844.658723
8041.677946,13,9846.658421
7133.432782,17,9848.924983
8742.943199,9,9850.675295
8832.0655,9,9852.508876
7550.074886,16,9854.976423
8533.120236,10,9857.009695
7149.393711,19,9859.508908
8539.884749,10,9861.408019
8228.581893,12,9863.592725
8140.315173,12,9865.692514
9241.609965,7,9867.324549
7931.98307,13,9869.359181
6071.185749,25,9872.325139
8834.91461,9,9874.158094
8326.565183,11,9875.9921
8938.403229,8,9877.55746
8534.785742,10,9879.325409
8823.562608,8,9880.97465
7056.61995,19,9883.675376
8237.363577,12,9885.641595
9129.211651,7,9887.292118
8940.344427,8,9889.092037
8541.008412,10,9890.792272
9336.258865,6,9892.340904
8935.354704,8,9894.074955
7375.17663,18,9896.424756
8735.634109,9,9898.226193
9134.354495,7,9899.842165
8941.312392,8,9901.524496
7358.657754,17,9904.041568
8930.771956,8,9905.658512
2119.733885,55,9912.975324
7732.713057,14,9915.526591
9140.437907,7,9917.224885
8731.768886,9,9919.311729
8728.722319,10,9921.108046
8737.973053,9,9922.941427
8733.522356,9,9924.708707
9333.275862,6,9926.30807
8034.188442,14,9928.457675
8725.664387,9,9930.30872
9243.43133,7,9931.891078
8932.919994,8,9933.642318
8932.797841,8,9935.324425
8155.607452,13,9937.459242
5091.19325,31,9940.94151
8736.438834,9,9942.724499
1007.215794,48,9947.30916
8529.442422,10,9949.157553
5085.947503,30,9952.84308
8938.322562,8,9954.776788
8936.412337,8,9956.508683
9340.357211,6,9958.158425
5097.898122,32,9961.474737
9334.475537,6,9962.941009
9130.076804,7,9964.42499
9330.440691,6,9966.024875
5329.199571,29,9968.958089
8337.692107,12,9971.410207
6207.293851,26,9974.624981
-37300.341363,200,9990.241423
6739.891471,20,9993.1102
9529.552945,5,9994.657601
9138.236012,7,9996.191714
8542.839552,10,9997.942016
8936.535715,8,9999.709227
152.688328,54,10005.75918
8034.724183,14,10008.009654
8935.766998,8,10009.675335
9125.409101,7,10011.375076
9140.578823,7,10013.308363
8840.806784,9,10015.074446
4571.787936,33,10018.708066
8838.771628,9,10020.341784
9133.171321,7,10022.159503
8524.921404,10,10023.97432
8847.401796,9,10025.673866
8640.764584,10,10027.52545
8934.29926,8,10029.309128
-25494.039688,200,10046.225725
8938.28712,8,10047.991227
7134.439424,17,10050.374896
8129.400829,12,10052.408557
9140.08841,7,10054.025141
8934.870988,8,10056.060311
8334.62473,11,10058.075814
8733.077144,9,10059.892427
8637.98784,10,10062.143745
8440.464847,12,10064.225734
9140.47646,7,10065.857752
4141.479143,32,10069.942311
8532.295714,10,10071.792109
8936.016063,8,10073.675174
9134.097446,7,10075.391231
8533.411967,10,10077.32604
8527.59941,10,10079.258098
9139.113352,7,10080.975417
5984.077667,25,10083.924629
9335.824784,6,10085.457641
9336.528262,6,10087.141248
7539.869133,16,10089.693002
8939.87124,8,10091.457989
8941.617381,8,10093.393113
9245.379038,7,10094.991072
8939.182836,8,10096.775735
8932.407309,8,10098.508883
8735.677126,9,10100.207895
8233.45518,12,10102.392457
9134.645235,7,10104.041103
9235.437059,7,10105.674596
8640.521721,10,10107.658332
9332.768053,6,10109.341583
8544.202103,10,10111.293033
7355.581248,17,10113.524857
7358.897371,17,10116.409663
9134.082253,7,10118.041595
8943.86552,8,10119.758705
8736.178141,10,10122.010251
9333.48375,6,10123.641648
-3296.391616,98,10133.609333
-21289.947838,200,10152.859251
7368.98503,18,10155.391309
8729.407445,9,10157.17526
7646.875774,16,10159.55845
5440.462011,26,10162.907902
8533.215203,10,10164.675711
8940.194801,8,10166.491231
8440.334536,11,10168.50926
7153.722474,21,10171.574716
6375.223519,24,10174.776178
8136.220526,12,10176.708055
9131.007238,7,10178.3412
8944.400606,9,10180.141783
9133.647755,7,10181.825573
8935.930073,8,10183.625705
9134.30829,7,10185.241117
8933.043638,8,10186.992662
7740.687514,14,10189.24296
9131.904844,7,10191.511002
-8738.416593,128,10203.041584
3065.754368,55,10208.392243
8034.381733,13,10210.324487
9038.572186,8,10212.125963
-4244.889923,131,10225.50947
6740.187765,20,10228.058654
8938.289963,8,10229.792377
7530.154723,16,10232.009284
-9409.354089,107,10245.192266
6842.31689,20,10247.858343
8736.699581,9,10249.726033
9042.264702,8,10251.459098
6967.867758,21,10254.208915
9026.416925,8,10256.025437
8734.187459,10,10257.908634
9138.655904,7,10259.42431
8336.100543,11,10261.324859
9128.781519,7,10262.975541
8332.200573,11,10264.974658
8136.427099,12,10267.609108
-6246.622275,96,10276.025754
8536.898062,10,10277.858745
6238.556013,24,10280.624997
-4251.386699,95,10291.37621
8530.694918,10,10293.174627
7529.667523,15,10295.258622
8740.444497,9,10296.974981
8260.485855,13,10300.293514
8736.895426,9,10302.025571
8745.055067,9,10303.707885
9142.78579,7,10305.374584
-10833.109546,120,10316.124754
8146.848923,14,10318.441905
8443.994411,11,10320.27455
8531.000045,10,10322.125391
8536.028269,10,10323.891857
8543.809822,12,10326.210037
7628.578395,18,10329.244076
7447.848499,17,10331.859419
3541.776022,37,10336.274415
8431.38943,11,10338.17562
8528.495563,10,10340.058192
6768.193712,21,10342.841344
9535.705519,5,10344.390769
8433.208777,11,10346.442608
-4137.980017,131,10358.42598
9130.885655,7,10360.493706
7544.489412,16,10362.708261
8934.185014,8,10364.458744
8744.731395,9,10366.209126
7463.845852,17,10368.558882
8933.72288,8,10370.241162
8935.156181,8,10371.941179
3599.095101,38,10375.791947
9137.125069,7,10377.458411
8935.567855,8,10379.241336
8543.454469,10,10381.425269
8740.778102,9,10383.124678
-34448.670061,200,10398.874928
7636.698954,15,10401.241573
7237.008581,17,10403.992345
8833.895591,9,10405.724729
8731.359759,9,10407.625499
7836.982163,14,10409.758733
8726.173721,9,10411.475247
8828.939536,9,10413.208485
4809.393397,32,10417.041334
8335.644776,12,10419.024729
9239.105701,7,10420.928349
4741.749085,29,10424.424749
8732.438176,9,10426.375501
6135.903861,27,10430.241986
-10624.984787,122,10442.408778
8135.87264,12,10444.224311
8261.791203,13,10446.308203
-34647.370814,200,10463.007502
8652.27976,11,10464.924461
6153.979348,23,10468.192536
8236.482964,13,10470.359073
8732.297873,9,10472.091034
7036.137762,19,10474.908056
8533.937965,10,10476.69088
8932.14574,8,10478.35853
7039.526307,18,10480.825186
1367.641995,53,10485.458001
8733.949268,9,10487.224324
8743.14856,9,10489.058388
8529.518317,10,10491.108796
5307.696399,31,10494.608987
8534.111089,10,10496.60825
-24189.958287,200,10509.408468
1133.656466,47,10515.458348
9338.436623,6,10517.058283
9130.912773,7,10518.892005
8935.427796,8,10520.524284
8442.166641,11,10522.375094
8342.365841,11,10524.207852
8557.445612,12,10526.208458
-35681.360577,200,10542.541885
8045.238576,17,10544.758176
2763.687763,41,10549.659255
